Ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,entrez,Gene stable ID,Gene name,Gene type,Gene description,Chromosome/scaffold name,Gene start (bp),Gene end (bp)
ENSMUSG00000031077,132.368243888052,0.059700287969828,0.13072996424927,0.456668739356448,0.647909163260702,0.873207335213734,Fadd,14082,ENSMUSG00000031097,Tnni2,protein_coding,"troponin I, skeletal, fast 2 [Source:MGI Symbol;Acc:MGI:105070]",7,141995545,141998147
ENSMUSG00000031078,609.028752675802,-0.080828592888159,0.107936835769384,-0.748850865527098,0.453947097737008,0.767585950672526,Cttn,13043,ENSMUSG00000031101,Sash3,protein_coding,SAM and SH3 domain containing 3 [Source:MGI Symbol;Acc:MGI:1921381],X,47235313,47250442
ENSMUSG00000031090,209.661629072293,0.056634390049408,0.168917370104444,0.335278663256417,0.737414887460513,0.912573545020573,Nadsyn1,78914,ENSMUSG00000031103,Elf4,protein_coding,E74-like factor 4 (ets domain transcription factor) [Source:MGI Symbol;Acc:MGI:1928377],X,47499923,47552009
ENSMUSG00000031093,28.6394010012612,-0.752144465914645,0.423309508171863,-1.77681921004542,0.075597990174105,0.350441093112406,Dock11,75974,ENSMUSG00000031105,Slc25a14,protein_coding,"solute carrier family 25 (mitochondrial carrier, brain), member 14 [Source:MGI Symbol;Acc:MGI:1330823]",X,47712290,47751171
ENSMUSG00000031095,400.755660211488,0.105155049503243,0.121620001658188,0.864619701278904,0.387247555549272,0.719824074879854,Cul4b,72584,ENSMUSG00000031107,Rbmx2,protein_coding,"RNA binding motif protein, X-linked 2 [Source:MGI Symbol;Acc:MGI:1919414]",X,47783881,47799600
ENSMUSG00000031097,32.6837515008651,-2.34873799671674,1.55315729271969,-1.51223447085899,0.130474224675638,0.454783423606171,Tnni2,21953,ENSMUSG00000031109,Enox2,protein_coding,ecto-NOX disulfide-thiol exchanger 2 [Source:MGI Symbol;Acc:MGI:2384799],X,48098584,48377136
ENSMUSG00000031101,21.1535226058298,-0.46275070904485,0.349284855129673,-1.32485191455854,0.185220272167421,0.530807901114909,Sash3,74131,ENSMUSG00000031112,Stk26,protein_coding,serine/threonine kinase 26 [Source:MGI Symbol;Acc:MGI:1917665],X,49929924,49981974
ENSMUSG00000031103,55.4899134819676,-0.466973293503351,0.265443100711551,-1.75922181534037,0.078539840285758,0.357532100778455,Elf4,56501,ENSMUSG00000031119,Gpc4,protein_coding,glypican 4 [Source:MGI Symbol;Acc:MGI:104902],X,51141898,51254129
ENSMUSG00000031105,27.2680582930238,-0.386029828617918,0.293978102734861,-1.3131244301079,0.189141022991969,0.534561213824767,Slc25a14,20523,ENSMUSG00000031129,Slc9a9,protein_coding,"solute carrier family 9 (sodium/hydrogen exchanger), member 9 [Source:MGI Symbol;Acc:MGI:2679732]",9,94551962,95112498
ENSMUSG00000031107,16.3359338770682,-0.874494084325948,0.387799471667669,-2.25501618288784,0.024132313027123,0.191660552789435,Rbmx2,209003,ENSMUSG00000031133,Arhgef6,protein_coding,Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6 [Source:MGI Symbol;Acc:MGI:1920591],X,56276845,56384089
ENSMUSG00000031109,169.938632512038,0.058658603870388,0.147160920842908,0.39860177236187,0.690186655467503,0.89253491443358,Enox2,209224,ENSMUSG00000031134,Rbmx,protein_coding,"RNA binding motif protein, X chromosome [Source:MGI Symbol;Acc:MGI:1343044]",X,56428890,56438396
ENSMUSG00000031112,6.04161926146908,-0.645499516376567,0.654433509233505,-0.986348509465231,0.32396212300642,0.667264578623654,Stk26,70415,ENSMUSG00000031138,F9,protein_coding,coagulation factor IX [Source:MGI Symbol;Acc:MGI:88384],X,59044824,59076119
ENSMUSG00000031119,723.128755988423,0.114932010836599,0.106267360096754,1.08153633187045,0.279458608375285,0.629844557245967,Gpc4,14735,ENSMUSG00000031143,Ccdc22,protein_coding,coiled-coil domain containing 22 [Source:MGI Symbol;Acc:MGI:1859608],X,7460048,7471756
ENSMUSG00000031129,78.0281393763803,0.112704808559986,0.210690036707826,0.534931837884103,0.592696991694576,0.846575607043364,Slc9a9,331004,ENSMUSG00000031144,Syp,protein_coding,synaptophysin [Source:MGI Symbol;Acc:MGI:98467],X,7504710,7519495
ENSMUSG00000031133,68.3168841519724,-0.343803206740528,0.267680484899831,-1.28437904940729,0.199009359827383,0.546393294877458,Arhgef6,73341,ENSMUSG00000031145,Prickle3,protein_coding,prickle planar cell polarity protein 3 [Source:MGI Symbol;Acc:MGI:1859635],X,7523499,7534425
ENSMUSG00000031134,265.043439700274,0.039802277525544,0.15300075993394,0.260144312634326,0.794752457719188,0.93514928145258,Rbmx,19655,ENSMUSG00000031146,Plp2,protein_coding,proteolipid protein 2 [Source:MGI Symbol;Acc:MGI:1298382],X,7534180,7537629
ENSMUSG00000031138,3035.88603665027,0.27863731977017,0.144782865796885,1.92451861093196,0.054289610215044,0.298129109601212,F9,14071,ENSMUSG00000031147,Magix,protein_coding,"MAGI family member, X-linked [Source:MGI Symbol;Acc:MGI:1859644]",X,7539403,7547490
ENSMUSG00000031143,131.623752320913,-0.255561111960365,0.156835436314219,-1.62948577162338,0.103210224529751,0.411149586162277,Ccdc22,54638,ENSMUSG00000031148,Gpkow,protein_coding,G patch domain and KOW motifs [Source:MGI Symbol;Acc:MGI:1859610],X,7563370,7576501
ENSMUSG00000031144,13.1237499167135,0.002526785706595,0.413305221769372,0.006113607023348,0.995122077731633,0.998818838380652,Syp,20977,ENSMUSG00000031149,Praf2,protein_coding,PRA1 domain family 2 [Source:MGI Symbol;Acc:MGI:1859607],X,7594678,7597303
ENSMUSG00000031145,70.3221007677525,-0.38385165012791,0.247722953386058,-1.54951991683106,0.121256787485504,0.439826048220796,Prickle3,54630,ENSMUSG00000031150,Ccdc120,protein_coding,coiled-coil domain containing 120 [Source:MGI Symbol;Acc:MGI:1859619],X,7597953,7617144
ENSMUSG00000031146,19.7625635806224,0.256124095646703,0.334496931502879,0.765699387722182,0.443855191469131,0.76152781112508,Plp2,18824,ENSMUSG00000031153,Gripap1,protein_coding,GRIP1 associated protein 1 [Source:MGI Symbol;Acc:MGI:1859616],X,7656004,7686806
ENSMUSG00000031147,199.031715464928,0.048309996349164,0.135311687933361,0.357027519847039,0.721071203765204,0.905625932146304,Magix,54634,ENSMUSG00000031154,Otud5,protein_coding,OTU domain containing 5 [Source:MGI Symbol;Acc:MGI:1859615],X,7707603,7742865
ENSMUSG00000031148,302.950599689941,0.056526227314566,0.134480298838475,0.420330916891106,0.674243727323359,0.884716754733174,Gpkow,209416,ENSMUSG00000031155,Pim2,protein_coding,proviral integration site 2 [Source:MGI Symbol;Acc:MGI:97587],X,7744501,7749671
ENSMUSG00000031149,31.9503835541189,-0.193009590068358,0.298003223507797,-0.647676182144748,0.517194412362673,0.807947585090981,Praf2,54637,ENSMUSG00000031156,Slc35a2,protein_coding,"solute carrier family 35 (UDP-galactose transporter), member A2 [Source:MGI Symbol;Acc:MGI:1345297]",X,7750267,7760731
ENSMUSG00000031150,16.9386307591083,-0.297438139646777,0.696506863154519,-0.427042654396344,0.669348260096357,0.882715522359129,Ccdc120,54648,ENSMUSG00000031157,Pqbp1,protein_coding,polyglutamine binding protein 1 [Source:MGI Symbol;Acc:MGI:1859638],X,7760758,7765508
ENSMUSG00000031153,333.824799024422,-0.340663756904009,0.176045023439541,-1.93509450166879,0.052978700123573,0.29412730811421,Gripap1,54645,ENSMUSG00000031158,Timm17b,protein_coding,translocase of inner mitochondrial membrane 17b [Source:MGI Symbol;Acc:MGI:1343176],X,7765596,7774590
ENSMUSG00000031154,460.174652307764,-0.077561226323474,0.128527416864157,-0.603460555077132,0.546202348564145,0.823934797598306,Otud5,54644,ENSMUSG00000031161,Hdac6,protein_coding,histone deacetylase 6 [Source:MGI Symbol;Acc:MGI:1333752],X,7796359,7814128
ENSMUSG00000031155,36.3761893046641,0.414302882016637,0.262871674338434,1.57606513923308,0.115010792016021,0.429811462045153,Pim2,18715,ENSMUSG00000031165,Was,protein_coding,Wiskott-Aldrich syndrome [Source:MGI Symbol;Acc:MGI:105059],X,7947692,7956737
ENSMUSG00000031156,138.527262714796,-0.092762571798649,0.179694232723394,-0.516224535383055,0.60569759590536,0.852019221600524,Slc35a2,22232,ENSMUSG00000031166,Wdr13,protein_coding,WD repeat domain 13 [Source:MGI Symbol;Acc:MGI:1914661],X,7989540,7999131
ENSMUSG00000031157,277.336506551505,0.346177407579013,0.12694196073798,2.72705262756699,0.006390284612107,0.086255773430477,Pqbp1,54633,ENSMUSG00000031167,Rbm3,protein_coding,"RNA binding motif (RNP1, RRM) protein 3 [Source:MGI Symbol;Acc:MGI:1099460]",X,8005214,8012119
ENSMUSG00000031158,279.231517503699,0.290542206252356,0.20372785230091,1.42612903916161,0.153831097918072,0.490034191818364,Timm17b,21855,ENSMUSG00000031168,Ebp,protein_coding,phenylalkylamine Ca2+ antagonist (emopamil) binding protein [Source:MGI Symbol;Acc:MGI:107822],X,8051568,8059751
ENSMUSG00000031161,220.727099174486,-0.443476419685491,0.159061254574851,-2.78808576526598,0.005302050512604,0.076885397016638,Hdac6,15185,ENSMUSG00000031169,Porcn,protein_coding,porcupine O-acyltransferase [Source:MGI Symbol;Acc:MGI:1890212],X,8060087,8072764
ENSMUSG00000031165,29.0494592987178,-0.465591794543207,0.300883912483539,-1.5474133884399,0.121763594849054,0.440601778961935,Was,22376,ENSMUSG00000031171,Ftsj1,protein_coding,FtsJ RNA methyltransferase homolog 1 (E. coli) [Source:MGI Symbol;Acc:MGI:1859648],X,8104907,8118645
ENSMUSG00000031166,341.740282591806,-0.396922436353499,0.118674493096333,-3.34463140307076,0.000823919896112,0.020594962707061,Wdr13,73447,ENSMUSG00000031173,Otc,protein_coding,ornithine transcarbamylase [Source:MGI Symbol;Acc:MGI:97448],X,10118544,10187263
ENSMUSG00000031167,535.51551874495,0.108939428756935,0.160782503624696,0.677557733590377,0.498052152619201,0.797083111366634,Rbm3,19652,ENSMUSG00000031174,Rpgr,protein_coding,retinitis pigmentosa GTPase regulator [Source:MGI Symbol;Acc:MGI:1344037],X,9939860,10083159
ENSMUSG00000031168,2306.15437479067,0.149642137118825,0.129588799278983,1.15474591902554,0.248194489404493,0.600596149881829,Ebp,13595,ENSMUSG00000031176,Dynlt3,protein_coding,dynein light chain Tctex-type 3 [Source:MGI Symbol;Acc:MGI:1914367],X,9520506,9529242
ENSMUSG00000031169,38.5614036632657,-0.650396198650373,0.240531898010257,-2.70399146238242,0.006851204945298,0.090375924912961,Porcn,53627,ENSMUSG00000031196,F8,protein_coding,coagulation factor VIII [Source:MGI Symbol;Acc:MGI:88383],X,74216321,74426221
ENSMUSG00000031171,177.199643270631,0.166756272764646,0.133685352321168,1.2473787880966,0.212258640533401,0.562582801788683,Ftsj1,54632,ENSMUSG00000031197,Vbp1,protein_coding,von Hippel-Lindau binding protein 1 [Source:MGI Symbol;Acc:MGI:1333804],X,74557905,74578548
ENSMUSG00000031173,5327.81482327301,0.271999604851044,0.12558643742764,2.16583582130646,0.030323734971168,0.216687196574881,Otc,18416,ENSMUSG00000031198,Fundc2,protein_coding,FUN14 domain containing 2 [Source:MGI Symbol;Acc:MGI:1914641],X,74426005,74440065
ENSMUSG00000031174,36.9804436323964,0.079943481803897,0.262042757054512,0.30507800598078,0.760306741892599,0.922714896969622,Rpgr,19893,ENSMUSG00000031200,Mtcp1,protein_coding,mature T cell proliferation 1 [Source:MGI Symbol;Acc:MGI:102699],X,74454050,74460194
ENSMUSG00000031176,772.216995663462,0.22349653242354,0.08153716093091,2.74103893086145,0.0061245250351,0.083883126439371,Dynlt3,67117,ENSMUSG00000031201,Brcc3,protein_coding,"BRCA1/BRCA2-containing complex, subunit 3 [Source:MGI Symbol;Acc:MGI:2389572]",X,74460234,74497607
ENSMUSG00000031196,389.092460120671,0.095139862610448,0.224937671672559,0.422961000276304,0.672323715576331,0.883937434287112,F8,14069,ENSMUSG00000031207,Msn,protein_coding,moesin [Source:MGI Symbol;Acc:MGI:97167],X,95139648,95212158
ENSMUSG00000031197,168.758539621875,0.15224771143285,0.177847315266533,0.856058530907156,0.391965404962796,0.723534127779141,Vbp1,22327,ENSMUSG00000031209,Heph,protein_coding,hephaestin [Source:MGI Symbol;Acc:MGI:1332240],X,95498965,95618091
ENSMUSG00000031198,110.064928023171,0.744492554011066,0.311685946142515,2.38859840562287,0.016912778322376,0.157988396537923,Fundc2,67391,ENSMUSG00000031214,Ophn1,protein_coding,oligophrenin 1 [Source:MGI Symbol;Acc:MGI:2151070],X,97597883,97934631
ENSMUSG00000031200,70.3837560486504,0.260779008914508,0.245522742916811,1.06213789328211,0.28817308968732,0.636457727007346,Mtcp1,17763,ENSMUSG00000031216,Stard8,protein_coding,START domain containing 8 [Source:MGI Symbol;Acc:MGI:2448556],X,98046854,98118334
ENSMUSG00000031201,270.4875093563,0.180531342488902,0.166136459603084,1.086644935857,0.277193757855344,0.62719569215798,Brcc3,210766,ENSMUSG00000031217,Efnb1,protein_coding,ephrin B1 [Source:MGI Symbol;Acc:MGI:102708],X,98179736,98192597
ENSMUSG00000031207,511.811125011383,-0.185206158315053,0.161544080379565,-1.1464744352123,0.251598899217259,0.603881849527118,Msn,17698,ENSMUSG00000031220,Awat2,protein_coding,acyl-CoA wax alcohol acyltransferase 2 [Source:MGI Symbol;Acc:MGI:3045345],X,99445827,99486323
ENSMUSG00000031209,24.4108097739584,0.239700779788016,0.325783250455691,0.735767659794459,0.461872105720008,0.772291062558804,Heph,15203,ENSMUSG00000031221,Igbp1,protein_coding,immunoglobulin (CD79A) binding protein 1 [Source:MGI Symbol;Acc:MGI:1346500],X,99537897,99559731
ENSMUSG00000031214,50.3151427917377,0.664235224049326,0.455795362975542,1.45731018348462,0.145030777060754,0.477153233958042,Ophn1,94190,ENSMUSG00000031226,Pbdc1,protein_coding,polysaccharide biosynthesis domain containing 1 [Source:MGI Symbol;Acc:MGI:1914933],X,104123362,104160696
ENSMUSG00000031216,207.008770048675,-0.175538316604838,0.185193212509976,-0.947865822001344,0.343197766341619,0.684591357861756,Stard8,236920,ENSMUSG00000031227,Magee1,protein_coding,MAGE family member E1 [Source:MGI Symbol;Acc:MGI:2148149],X,104163984,104167533
ENSMUSG00000031217,222.730084763187,-0.062739484522876,0.119888757242775,-0.523314161942874,0.600755647345598,0.850679102892988,Efnb1,13641,ENSMUSG00000031229,Atrx,protein_coding,"ATRX, chromatin remodeler [Source:MGI Symbol;Acc:MGI:103067]",X,104841221,104973009
ENSMUSG00000031220,13.5114881666158,0.574862536239899,0.444712644283783,1.29266065093724,0.196128452746266,0.54298995605259,Awat2,245532,ENSMUSG00000031231,Cox7b,protein_coding,cytochrome c oxidase subunit 7B [Source:MGI Symbol;Acc:MGI:1913392],X,105059306,105066056
ENSMUSG00000031221,484.965284059684,0.1502300977222,0.104582591162031,1.43647327966321,0.150867714359394,0.485055784698888,Igbp1,18518,ENSMUSG00000031232,Magt1,protein_coding,magnesium transporter 1 [Source:MGI Symbol;Acc:MGI:1914325],X,105011690,105055512
ENSMUSG00000031226,102.30274597984,-0.217610334513162,0.218269289117851,-0.996981001737108,0.318773731659547,0.662590483892041,Pbdc1,67683,ENSMUSG00000031239,Itm2a,protein_coding,integral membrane protein 2A [Source:MGI Symbol;Acc:MGI:107706],X,106440705,106446982
ENSMUSG00000031227,32.6795293934054,0.177172800721948,0.286101923200964,0.619264626884376,0.535742043349463,0.817225022227592,Magee1,107528,ENSMUSG00000031242,2610002M06Rik,protein_coding,RIKEN cDNA 2610002M06 gene [Source:MGI Symbol;Acc:MGI:1914278],X,106826357,106859940
ENSMUSG00000031229,1306.70310722898,0.065246835926898,0.178595865555099,0.365332286523556,0.71486338036328,0.903620838171662,Atrx,22589,ENSMUSG00000031245,Hmgn5,protein_coding,high-mobility group nucleosome binding domain 5 [Source:MGI Symbol;Acc:MGI:1355295],X,108048140,108057010
ENSMUSG00000031231,1726.70751954795,0.634130140570729,0.192153127486343,3.30012916711855,0.000966403381063,0.023409438823295,Cox7b,66142,ENSMUSG00000031246,Sh3bgrl,protein_coding,SH3-binding domain glutamic acid-rich protein like [Source:MGI Symbol;Acc:MGI:1930849],X,108138971,108241479
ENSMUSG00000031232,1411.86133766515,0.233599214510344,0.11861722555058,1.96935321515115,0.048912544244949,0.281170109461346,Magt1,67075,ENSMUSG00000031253,Srpx2,protein_coding,"sushi-repeat-containing protein, X-linked 2 [Source:MGI Symbol;Acc:MGI:1916042]",X,132809175,132833195
ENSMUSG00000031239,9.76386342389818,-0.282094257912993,0.558900789671494,-0.504730469389388,0.613748157388975,0.855980655593975,Itm2a,16431,ENSMUSG00000031255,Sytl4,protein_coding,synaptotagmin-like 4 [Source:MGI Symbol;Acc:MGI:1351606],X,132837134,132882561
ENSMUSG00000031242,347.003017381339,0.088648046431056,0.095768595383664,0.925648393149323,0.354628735362562,0.693178464778271,2610002M06Rik,67028,ENSMUSG00000031256,Cstf2,protein_coding,"cleavage stimulation factor, 3' pre-RNA subunit 2 [Source:MGI Symbol;Acc:MGI:1343054]",X,132959936,132987568
ENSMUSG00000031245,862.008159209834,-0.262563867883936,0.180740370287571,-1.45271290230389,0.146303483155933,0.478981788574248,Hmgn5,50887,ENSMUSG00000031264,Btk,protein_coding,Bruton agammaglobulinemia tyrosine kinase [Source:MGI Symbol;Acc:MGI:88216],X,133443085,133484319
ENSMUSG00000031246,1478.26287782274,-0.03728394731782,0.093775078619031,-0.39758908088245,0.690933110609162,0.892831565164829,Sh3bgrl,56726,ENSMUSG00000031266,Gla,protein_coding,"galactosidase, alpha [Source:MGI Symbol;Acc:MGI:1347344]",X,133488898,133501874
ENSMUSG00000031253,27.0510581635097,0.361880919539772,0.287406754482478,1.25912461657833,0.207985324272691,0.557351393159571,Srpx2,68792,ENSMUSG00000031271,Serpina7,protein_coding,"serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7 [Source:MGI Symbol;Acc:MGI:3041197]",X,137980006,137985985
ENSMUSG00000031255,45.3976132799394,-0.41808233646978,0.267404496592148,-1.56348282021394,0.117939073445218,0.434406253425222,Sytl4,27359,ENSMUSG00000031274,Col4a5,protein_coding,"collagen, type IV, alpha 5 [Source:MGI Symbol;Acc:MGI:88456]",X,140258381,140472230
ENSMUSG00000031256,205.244874166958,-0.036663503119062,0.140449108838397,-0.261044754376101,0.794057994411898,0.934757082233537,Cstf2,108062,ENSMUSG00000031278,Acsl4,protein_coding,acyl-CoA synthetase long-chain family member 4 [Source:MGI Symbol;Acc:MGI:1354713],X,141100989,141173531
ENSMUSG00000031264,23.9718329282557,-0.577031008226196,0.339658795256177,-1.69885489875505,0.089346526685478,0.384211518028895,Btk,12229,ENSMUSG00000031283,Chrdl1,protein_coding,chordin-like 1 [Source:MGI Symbol;Acc:MGI:1933172],X,142068670,142177258
ENSMUSG00000031266,72.5930907692515,0.128707279673877,0.172831944229875,0.74469612806467,0.456455440401009,0.768827259974973,Gla,11605,ENSMUSG00000031286,Glt28d2,protein_coding,glycosyltransferase 28 domain containing 2 [Source:MGI Symbol;Acc:MGI:2443773],3,85777156,85794823
ENSMUSG00000031271,523.108917821667,0.13834506784345,0.554562476792255,0.249467054900065,0.802999521828545,0.939626223197614,Serpina7,331535,ENSMUSG00000031289,Il13ra2,protein_coding,"interleukin 13 receptor, alpha 2 [Source:MGI Symbol;Acc:MGI:1277954]",X,146166472,146212188
ENSMUSG00000031274,32.8005298198911,-0.716204031476295,0.353150200847751,-2.02804367591189,0.042555790589115,0.263028117334269,Col4a5,12830,ENSMUSG00000031292,Cdkl5,protein_coding,cyclin-dependent kinase-like 5 [Source:MGI Symbol;Acc:MGI:1278336],X,159554919,159777700
ENSMUSG00000031278,789.71902994329,0.267333829060683,0.197482692589929,1.35370763662717,0.175829670804716,0.518384365609557,Acsl4,50790,ENSMUSG00000031295,Phka2,protein_coding,phosphorylase kinase alpha 2 [Source:MGI Symbol;Acc:MGI:97577],X,159285162,159381874
ENSMUSG00000031283,9.00381424330799,0.927926811685937,0.67952392777745,1.3655542855142,0.172078903372394,0.513092168126267,Chrdl1,83453,ENSMUSG00000031298,Adgrg2,protein_coding,adhesion G protein-coupled receptor G2 [Source:MGI Symbol;Acc:MGI:2446854],X,159173686,159281066
ENSMUSG00000031286,75.9210537613078,0.46792199967593,0.19596503315143,2.38778312717835,0.016950340998979,0.158180740509682,Glt28d2,320302,ENSMUSG00000031299,Pdha1,protein_coding,pyruvate dehydrogenase E1 alpha 1 [Source:MGI Symbol;Acc:MGI:97532],X,158905205,158921409
ENSMUSG00000031289,12.9080680681949,-0.572810076822736,0.569567609764362,-1.00569285718287,0.314563340204326,0.660954638110644,Il13ra2,16165,ENSMUSG00000031303,Map3k15,protein_coding,mitogen-activated protein kinase kinase kinase 15 [Source:MGI Symbol;Acc:MGI:2448588],X,158771429,158906347
ENSMUSG00000031292,125.58643403127,0.024172066586409,0.194631840602672,0.124193793325699,0.901161836402306,0.970934842650686,Cdkl5,382253,ENSMUSG00000031304,Il2rg,protein_coding,"interleukin 2 receptor, gamma chain [Source:MGI Symbol;Acc:MGI:96551]",X,100307984,100311861
ENSMUSG00000031295,392.793242683166,0.149764744816752,0.182573041392559,0.820300432497783,0.41204485989857,0.738420921693755,Phka2,110094,ENSMUSG00000031309,Rps6ka3,protein_coding,ribosomal protein S6 kinase polypeptide 3 [Source:MGI Symbol;Acc:MGI:104557],X,157993303,158151240
ENSMUSG00000031298,25.9991856166545,-0.723800853479678,0.443796364078988,-1.63093011134011,0.102905067230817,0.410440927864789,Adgrg2,237175,ENSMUSG00000031310,Zmym3,protein_coding,"zinc finger, MYM-type 3 [Source:MGI Symbol;Acc:MGI:1927231]",X,100447990,100464455
ENSMUSG00000031299,1864.82937096265,0.316745640769884,0.094584851988096,3.34879882044695,0.00081162705834,0.020331925156695,Pdha1,18597,ENSMUSG00000031311,Nono,protein_coding,"non-POU-domain-containing, octamer binding protein [Source:MGI Symbol;Acc:MGI:1855692]",X,100472924,100492197
ENSMUSG00000031303,18.1279150219329,-0.555153168141302,0.364148922412065,-1.52452234229901,0.127378280013008,0.44964353166214,Map3k15,270672,ENSMUSG00000031314,Taf1,protein_coding,TATA-box binding protein associated factor 1 [Source:MGI Symbol;Acc:MGI:1336878],X,100576340,100645395
ENSMUSG00000031304,45.858715673903,-0.810925589384024,0.298683392414453,-2.71500059922576,0.006627565054067,0.088365363928149,Il2rg,16186,ENSMUSG00000031320,Rps4x,protein_coding,"ribosomal protein S4, X-linked [Source:MGI Symbol;Acc:MGI:98158]",X,101228547,101233000
ENSMUSG00000031309,261.738000309244,-0.162182303286666,0.187071763046625,-0.866952343022735,0.385968122187939,0.718621080749245,Rps6ka3,110651,ENSMUSG00000031326,Cdx4,protein_coding,caudal type homeobox 4 [Source:MGI Symbol;Acc:MGI:88362],X,102365004,102374198
ENSMUSG00000031310,238.710459581805,-0.539654044006724,0.215958218259874,-2.49888172052489,0.012458588571815,0.132109705222848,Zmym3,56364,ENSMUSG00000031327,Chic1,protein_coding,cysteine-rich hydrophobic domain 1 [Source:MGI Symbol;Acc:MGI:1344694],X,102400082,102439698
ENSMUSG00000031311,1183.1439450877,-0.130843771038304,0.068132515277205,-1.92043065643402,0.054803524333685,0.299576413927144,Nono,53610,ENSMUSG00000031328,Flna,protein_coding,"filamin, alpha [Source:MGI Symbol;Acc:MGI:95556]",X,73267067,73293426
ENSMUSG00000031314,414.255314770022,0.050186267795123,0.156988231656909,0.319681719231049,0.749209619091318,0.918261682538049,Taf1,270627,ENSMUSG00000031333,Abcb7,protein_coding,"ATP-binding cassette, sub-family B (MDR/TAP), member 7 [Source:MGI Symbol;Acc:MGI:109533]",X,103324263,103457462
ENSMUSG00000031320,2782.05603818214,0.07984905618734,0.100391254863194,0.795378604402867,0.426393301870678,0.749928169779887,Rps4x,20102,ENSMUSG00000031337,Mtm1,protein_coding,X-linked myotubular myopathy gene 1 [Source:MGI Symbol;Acc:MGI:1099452],X,70254373,70359297
ENSMUSG00000031326,8.19533657805598,-5.97435838196105,1.09163141197833,-5.47287144397385,4.42801342366123E-08,4.76995446026618E-06,Cdx4,12592,ENSMUSG00000031342,Gpm6b,protein_coding,glycoprotein m6b [Source:MGI Symbol;Acc:MGI:107672],X,165021907,165171984
ENSMUSG00000031327,199.001885123909,-1.30158403980557,0.214952777958936,-6.05520920531775,1.40235290552918E-09,1.77889121371472E-07,Chic1,12212,ENSMUSG00000031343,Gabra3,protein_coding,"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 3 [Source:MGI Symbol;Acc:MGI:95615]",X,71476287,71700454
ENSMUSG00000031328,628.992023556345,-0.316354777700186,0.244566461488039,-1.29353295531758,0.195826793691905,0.54298995605259,Flna,192176,ENSMUSG00000031347,Cetn2,protein_coding,centrin 2 [Source:MGI Symbol;Acc:MGI:1347085],X,71957138,71962017
ENSMUSG00000031333,755.250505416566,0.10697259067241,0.142729893847565,0.749475725012841,0.453570524473095,0.767585950672526,Abcb7,11306,ENSMUSG00000031349,Nsdhl,protein_coding,NAD(P) dependent steroid dehydrogenase-like [Source:MGI Symbol;Acc:MGI:1099438],X,71962163,72002120
ENSMUSG00000031337,211.231457063022,0.098899206601902,0.144082750446277,0.686405598835219,0.492457374854103,0.793838948799851,Mtm1,17772,ENSMUSG00000031352,Hccs,protein_coding,holocytochrome c synthetase [Source:MGI Symbol;Acc:MGI:106911],X,168033189,168103368
ENSMUSG00000031342,18.235978163704,0.428721773613295,0.458093918656004,0.935881827183205,0.349334034806618,0.688472608455093,Gpm6b,14758,ENSMUSG00000031353,Rbbp7,protein_coding,"retinoblastoma binding protein 7, chromatin remodeling factor [Source:MGI Symbol;Acc:MGI:1194910]",X,161543398,161562088
ENSMUSG00000031343,39.4136932044597,-0.673868887691937,0.266899231524368,-2.5248063991912,0.011576204279223,0.126305322091549,Gabra3,14396,ENSMUSG00000031355,Arhgap6,protein_coding,Rho GTPase activating protein 6 [Source:MGI Symbol;Acc:MGI:1196332],X,167578095,168087431
ENSMUSG00000031347,125.155723493832,0.275588141062836,0.167404096408474,1.64624490663829,0.099713347170289,0.405333711033941,Cetn2,26370,ENSMUSG00000031357,Syap1,protein_coding,synapse associated protein 1 [Source:MGI Symbol;Acc:MGI:1914293],X,161640053,161671443
ENSMUSG00000031349,513.067625010927,0.668294616101043,0.541188175530024,1.23486551687227,0.216880558916101,0.567518763479513,Nsdhl,18194,ENSMUSG00000031358,Msl3,protein_coding,MSL complex subunit 3 [Source:MGI Symbol;Acc:MGI:1341851],X,167437113,167456894
ENSMUSG00000031352,158.071445536272,-0.071990231752689,0.159332278347797,-0.451824529839115,0.651395396828565,0.874000565554973,Hccs,15159,ENSMUSG00000031360,Ctps2,protein_coding,cytidine 5'-triphosphate synthase 2 [Source:MGI Symbol;Acc:MGI:1933185],X,161684234,161815504
ENSMUSG00000031353,685.091388988143,-0.099018526733106,0.093526961885677,-1.05871638227853,0.289728964733833,0.637580332343927,Rbbp7,245688,ENSMUSG00000031365,Zfp275,protein_coding,zinc finger protein 275 [Source:MGI Symbol;Acc:MGI:1350985],X,72386227,72402686
ENSMUSG00000031355,88.9624927256985,0.014973330776941,0.237695825455966,0.062993663217342,0.949771550320985,0.9850718646186,Arhgap6,11856,ENSMUSG00000031367,Ap1s2,protein_coding,"adaptor-related protein complex 1, sigma 2 subunit [Source:MGI Symbol;Acc:MGI:1889383]",X,162692013,162716662
ENSMUSG00000031357,690.582566569807,0.00982642991064,0.087164241416354,0.112734646122863,0.910240932696099,0.973465088883156,Syap1,67043,ENSMUSG00000031370,Zrsr2,protein_coding,"zinc finger (CCCH type), RNA binding motif and serine/arginine rich 2 [Source:MGI Symbol;Acc:MGI:103287]",X,162718439,162741657
